,id,other,date,hashtag,user,tweet
158,2,422,Tue Jun 02 03:25:01 UTC 2009,china,drlombardo,"['three', 'china', 'aerospace', 'giants', 'develop', 'tianjin', 'binhai', 'new', 'area', '229', 'b', 'yuan', 'invested', 'httpbitlymmidv']"
159,2,423,Tue Jun 02 03:27:27 UTC 2009,gm,sinostream,"['httpxigs04fo', 'gm', 'ceo', 'china', 'continue', 'key', 'partner']"
160,2,424,Tue Jun 02 03:27:48 UTC 2009,gm,hammerauto,"['rt', 'latimesautos', 'now', 'time', 'buy', 'gm', 'car', 'httpbitlynrzlu']"
161,0,425,Tue Jun 02 03:29:23 UTC 2009,surgery,scoralli,"['recovering', 'surgerywishing', 'julesrenner', 'here']"
162,4,426,Tue Jun 02 03:29:53 UTC 2009,dentist,sardonnica,"['wrist', 'still', 'hurts', 'looked', 'hate', 'drdentistscary', 'places', 'time', 'watch', 'eagle', 'eye', 'want', 'join', 'txt']"
163,2,427,Tue Jun 02 03:32:14 UTC 2009,dentist,BChasnov,"['dentist', 'tomorrow', 'brush', 'well', 'morning', 'make', 'hair', 'nice', 'before', 'cut']"
164,0,428,Tue Jun 02 03:32:33 UTC 2009,dentist,LILJIZZEL,"['dentist', 'lied', 'u', 'wont', 'feel', 'discomort', 'prob', 'wont', 'even', 'need', 'pain', 'pills', 'man', 'u', 'twippin', 'shit', 'hurt', 'many', 'pills', 'take']"
165,0,429,Tue Jun 02 03:32:45 UTC 2009,dentist,giz2000,"['kirstiealley', 'dentist', 'great', 'shes', 'expensive']"
166,2,430,Tue Jun 02 03:33:30 UTC 2009,dentist,cmonaussiecmon,"['kirstiealley', 'pet', 'dentist', 'httpwwwfunnyvillecomfvpicturesdogdenturesshtml']"
167,4,431,Tue Jun 02 03:33:53 UTC 2009,dentist,sorayabouby,"['studing', 'math', 'tomorrow', 'exam', 'dentist']"
168,0,432,Tue Jun 02 03:34:27 UTC 2009,dentist,jeffreymodest,"['dentist', 'wrong', 'wrong']"
169,0,433,Tue Jun 02 03:34:39 UTC 2009,dentist,yowneh,"['going', 'dentist', 'later']"
170,0,434,Tue Jun 02 03:34:58 UTC 2009,dentist,CWilliams_Rltr,"['son', 'looking', 'cars', 'online', 'hate', 'car', 'shopping', 'go', 'dentist', 'anyone', 'good', 'car', 'good', 'price', 'sell']"
171,2,435,Tue Jun 02 04:29:16 UTC 2009,baseball,SimpleManJess,"['ncaa', 'baseball', 'super', 'regional', 'rams', 'club', 'httpbitlyro7nx']"
172,2,436,Tue Jun 02 04:29:26 UTC 2009,baseball,H3LLGWAR,"['started', 'playing', 'major', 'league', 'baseball', '2k9', 'httpraptrcomh3llgwar']"
173,2,437,Tue Jun 02 04:29:30 UTC 2009,baseball,LouisvilleGrads,"['cardinals', 'baseball', 'advance', 'super', 'regionals', 'face', 'csfullerton', 'friday']"
174,2,438,Tue Jun 02 04:39:24 UTC 2009,sony,SwainFamily,"['sony', 'coupon', 'code', 'expires', 'soon', 'httpwwwcoupondorkcomr1796']"
175,2,439,Tue Jun 02 04:39:49 UTC 2009,safeway,neeeelia,"['waiting', 'line', 'safeway']"
176,0,440,Tue Jun 02 04:39:59 UTC 2009,safeway,ryanlipert,"['luke', 'stopped', 'walking', 'out', 'safeway', 'asked', 'empty', 'pockets', 'lift', 'shirts', 'jacked', 'up']"
177,2,441,Tue Jun 02 04:41:03 UTC 2009,safeway,evan,"['realize', 'gym', 'above', 'safeway']"
178,2,442,Tue Jun 02 04:41:07 UTC 2009,safeway,ronjon,"['xphile1908', 'three', 'words', 'safeway', 'dot', 'com']"
179,4,443,Tue Jun 02 04:41:19 UTC 2009,safeway,missleigh,"['safeway', 'very', 'rock', 'n', 'roll', 'tonight']"
180,2,444,Tue Jun 02 04:41:36 UTC 2009,safeway,SharkKMV,"['bout', 'hit', 'safeway', 'gotta', 'eat']"
181,2,445,Tue Jun 02 04:41:48 UTC 2009,safeway,bosZmom,"['jakes', 'going', 'safeway']"
182,2,446,Tue Jun 02 04:41:58 UTC 2009,safeway,penlynwilson,"['found', 'safeway', 'picking', 'up', 'few', 'staples']"
183,2,447,Tue Jun 02 04:42:28 UTC 2009,safeway,mobileadgirl,"['safeway', 'supermarketing', 'via', 'mobile', 'coupons', 'httpbitlyonh7w']"
184,0,448,Tue Jun 02 04:42:34 UTC 2009,safeway,phantomzangel,"['safeway', 'bathroom', 'still', 'smells', 'ass']"
185,0,449,Tue Jun 02 04:42:46 UTC 2009,safeway,BreezB,"['safeway', 'elkhorn', 'move', 'theyre', 'dead']"
186,2,451,Tue Jun 02 06:53:03 UTC 2009,eating,nonstopdiets,"['normal', 'weight', 'normal', 'eating', 'blog', 'httpbitlyzet8o']"
187,2,452,Tue Jun 02 06:53:11 UTC 2009,eating,janelleshanks,"['eating', 'watching', 'movies']"
188,2,456,Tue Jun 02 06:53:27 UTC 2009,eating,hanaho,"['eating', 'sashimi']"
189,2,457,Tue Jun 02 06:53:37 UTC 2009,eating,Fiel,"['eating', 'home', 'made', 'yema']"
190,2,458,Tue Jun 02 06:54:16 UTC 2009,eating,aaindefenzo,"['eating', 'cake']"
191,4,531,Thu Jun 04 16:49:55 UTC 2009,nike,CrownRoyal8,"['love', 'dwight', 'howards', 'vitamin', 'water', 'commercial', 'now', 'wish', 'nike', 'adidas', 'lol']"
192,0,532,Thu Jun 04 16:52:36 UTC 2009,nike,MrGQ,"['found', 'nothing', 'nike', 'factory', 'banana', 'republic', 'outlet', 'httpmylocme2zic']"
193,2,533,Thu Jun 04 16:53:09 UTC 2009,nike,ngngfrancis,"['iphone', 'radio', 'tagging', 'nike', 'recentlyreleased', 'itunes', 'version', '82', 'suggests', 'voiceover', 'functional', 'httptinyurlcomoq5ctc']"
194,4,534,Thu Jun 04 16:54:23 UTC 2009,nike,mikelongden,"['lovin', 'nike', 'already', 'thats', 'running', 'spot', 'bedroom']"
195,2,556,Sun Jun 07 01:12:50 UTC 2009,jquery,imgsearch,"['launched', 'httpimgsearchnet', 'imgsearch', 'ajax', 'jquery', 'webapp']"
196,4,557,Sun Jun 07 01:13:52 UTC 2009,jquery,teagone,"['matthewcyan', 'finally', 'around', 'using', 'jquery', 'make', 'bio', 'collapse', 'yay', 'slide', 'animations']"
197,2,558,Sun Jun 07 01:14:08 UTC 2009,jquery,marcroberts,"['rt', 'jquery', 'ultimate', 'jquery', 'list', 'httpjquerylistcom']"
198,2,559,Sun Jun 07 01:14:15 UTC 2009,jquery,jacobrothstein,"['extracted', 'opensourced', 'jquery', 'plugin', 'stormweight', 'highlight', 'text', 'regular', 'expression', 'httpbitlyybjkb']"
199,2,560,Sun Jun 07 01:14:19 UTC 2009,jquery,bedroomation,"['anna_debenham', 'php', 'jquery', 'hack']"
200,2,561,Sun Jun 07 01:14:42 UTC 2009,jquery,vmkobs,"['jquery', 'cheat', 'sheet', 'httpwwwjavascripttoolboxcomjquerycheatsheet']"
201,2,562,Sun Jun 07 01:15:04 UTC 2009,jquery,NewTechBooks,"['beginning', 'javascript', 'css', 'development', 'jquery', 'javascript', 'css', 'jquery', 'httpbitlyto3e5']"
202,4,563,Sun Jun 07 03:27:57 UTC 2009,warren buffet,adthomas3,"['pdubyad', 'right', 'lol', 'well', 'high', 'expectations', 'warren', 'buffet', 'style']"
203,4,564,Sun Jun 07 03:28:08 UTC 2009,warren buffet,Alfred04654,"['rt', 'blknprecious1', 'rt', 'great', 'dbroos', 'someones', 'sitting', 'shade', 'today', 'because', 'someone', 'planted', 'tree', 'long', 'time', 'ago', 'warren', 'buffet']"
204,2,565,Sun Jun 07 03:28:50 UTC 2009,warren buffet,LovelyMiska,"['warren', 'buffet', 'economy', 'httppingfmlau0p']"
205,4,566,Sun Jun 07 03:29:15 UTC 2009,warren buffet,adamgilmer,"['warren', 'buffet', 'became', 'time', 'richest', 'man', 'united', 'states', 'working', 'investing', '1', 'big', 'idea', 'lead', 'fortune']"
206,4,567,Sun Jun 07 17:42:47 UTC 2009,notre dame school,PatfaceCatface,"['according', 'create', 'school', 'notre', 'dame', '7', 'receivers', 'ncaa', '10', '84', 'higher', 'rating', 'sweet']"
207,2,568,Sun Jun 07 17:42:56 UTC 2009,notre dame school,MY_NBA_PLAYOFFS,"['allstar', 'basketball', 'classic', 'tuesday', 'features', 'top', 'talent', 'chattanoogas', 'notre', 'dame', 'high', 'school', 'play', 'host', 'httpbitlyqltja']"
208,4,569,Sun Jun 07 21:38:16 UTC 2009,kindle2,rachaelbender,"['blondebroad', 'definitely', 'under', 'warranty', 'amp', 'experience', 'amazon', 'support', 'kindle', 'great', 'contact', 'kindle2']"
209,2,570,Sun Jun 07 21:38:42 UTC 2009,kindle2,aqrinc,"['rt', 'look', 'available', 'amazon', 'kindle2', 'amp', 'kindle', 'dx', 'here', 'httpshortto87ub', 'top', 'electronic', 'book', 'reader', 'period', 'free', '2', 'day', 'ship']"
210,0,571,Sun Jun 07 21:47:01 UTC 2009,time warner,davepurcell,"['time', 'warner', 'road', 'runner', 'customer', 'support', 'here', 'absolutely', 'blows', 'hate', 'having', 'highspeed', 'net', 'options', 'im', 'ready', 'go', 'nuclear']"
211,0,572,Sun Jun 07 21:47:20 UTC 2009,time warner,MarleyLuv26,"['time', 'warner', 'cable', 'phone', 'reps', 'r', 'dumber', 'nails', 'ugh', 'cable', 'working', '10', 'mins', 'ago', 'now', 'wtf']"
212,0,573,Sun Jun 07 21:47:33 UTC 2009,time warner,acomicbookgirl,"['siratomofbones', 'tried', 'time', 'warner', 'wasnt', 'being', 'nice', 'recorded', 'today']"
213,0,574,Sun Jun 07 21:47:42 UTC 2009,time warner,MichelleEReagan,"['omg', 'time', 'warner', 'fed', 'up', 'internet', 'install', 'instead', 'today', 'now', 'next', 'saturday', 'another', 'week', 'wo', 'internet', 'ampehfav9fhg', 'fml']"
214,0,575,Sun Jun 07 21:47:50 UTC 2009,time warner,jpaje11,"['wthi', 'never', 'seen', 'line', 'loooong', 'time', 'warner', 'before', 'ugh']"
215,0,576,Sun Jun 07 21:47:56 UTC 2009,time warner,JessSlevin,"['impatiently', 'awaiting', 'arrival', 'time', 'warner', 'guy', 'way', 'pretty', 'inside', 'afternoon']"
216,2,577,Mon Jun 08 00:01:29 UTC 2009,federer,jworthington,"['man', 'accosts', 'roger', 'federer', 'during', 'french', 'open', 'httpffim3hcpt']"
217,0,578,Mon Jun 08 01:58:49 UTC 2009,"""naive bayes""",R0B3rt2,"['naive', 'bayes', 'using', 'em', 'text', 'classification', 'really', 'frustrating']"
218,4,585,Mon Jun 08 06:28:01 UTC 2009,stanford,TammyT,"['went', 'stanford', 'university', 'today', 'tour', 'made', 'want', 'go', 'back', 'college', 'decided', 'kids', 'go']"
219,2,586,Mon Jun 08 06:28:05 UTC 2009,stanford,elliottng,"['investigation', 'pending', 'death', 'stanford', 'cs', 'prof', 'google', 'mentor', 'rajeev', 'motwani', 'httpbitlylwour', 'tip', 'techmeme']"
220,2,587,Mon Jun 08 06:28:23 UTC 2009,stanford,Shibuki_kun,"['im', 'going', 'bed', 'successful', 'weekend', 'stanford', 'here', 'come']"
221,0,588,Mon Jun 08 06:55:01 UTC 2009,car warranty call,painhatelove,"['karrisfoxy', 'youre', 'being', 'harassed', 'calls', 'car', 'warranty', 'changing', 'number', 'wont', 'fix', 'call', 'number', 'dbags']"
222,0,589,Mon Jun 08 06:55:36 UTC 2009,car warranty call,russdavisdotcom,"['blocked', 'united', 'blood', 'services', 'using', 'google', 'voice', 'call', 'more', 'those', 'car', 'warranty', 'guys']"
223,0,594,Mon Jun 08 19:59:16 UTC 2009,at&t,jamesmakeseyes,"['atampt', 'complete', 'fail']"
224,0,595,Mon Jun 08 19:59:23 UTC 2009,at&t,mikeyil,"['broskiii', 'oh', 'snap', 'work', 'atampt', 'dont']"
225,0,596,Mon Jun 08 19:59:26 UTC 2009,at&t,nakiasmile,"['mbjthegreat', 'really', 'dont', 'want', 'atampt', 'phone', 'servicethey', 'suck', 'comes', 'having', 'signal']"
226,0,597,Mon Jun 08 20:00:52 UTC 2009,at&t,wiiskey,"['cut', 'out', 'small', 'talk', 'atampts', 'new', 'slogan', 'f__k', 'give', 'money', 'apologies', 'bob', 'geldof']"
227,0,598,Mon Jun 08 20:01:11 UTC 2009,at&t,brkd,"['pissed', 'atampts', 'midcontract', 'upgrade', 'price', 'iphone', '200', 'more', 'im', 'going', 'pay', '499', 'something', 'thought', '299']"
228,0,599,Mon Jun 08 20:02:01 UTC 2009,at&t,jesusmbaez,"['safari', '4', 'fast', 'even', 'shitty', 'atampt', 'tethering']"
229,0,600,Mon Jun 08 20:06:29 UTC 2009,at&t,ClaystationX,"['ims', 'atampt', 'fucking', 'up']"
230,0,601,Mon Jun 08 20:06:57 UTC 2009,at&t,matthewphewes,"['springsingfiend', 'dvyers', 'sethdaggett', 'jlshack', 'atampt', 'dropped', 'ball', 'isnt', 'supporting', 'crap', 'new', 'iphone', '30', 'fail', 'att', 'sucks']"
231,0,602,Mon Jun 08 20:08:26 UTC 2009,at&t,chelseabot,"['mmbarnhill', 'yay', 'glad', 'phone', 'still', 'damn', 'atampt']"
232,2,603,Mon Jun 08 20:46:01 UTC 2009,wave sandbox,girgely,"['google', 'wave', 'developer', 'sandbox', 'account', 'request', 'httpbitly2nylc']"
233,0,613,Tue Jun 09 01:02:11 UTC 2009,bing,StrategisAdv,"['talk', 'cheap', 'bing', 'ill', 'stick', 'google', 'httpbitlyxc3c8']"
234,0,614,Tue Jun 09 03:58:40 UTC 2009,summize,fabulousaura,"['defsounds', 'wtf', 'point', 'deleting', 'tweets', 'still', 'found', 'summize', 'searches', 'twitter', 'please', 'fix', 'thanks', 'bye']"
235,2,626,Wed Jun 10 05:24:16 UTC 2009,google,drylight,"['mattcutts', 'google', 'profiles', 'stopped', 'showing', 'up', 'searches', 'cant', 'see', 'anymore']"
236,4,627,Wed Jun 10 05:24:26 UTC 2009,google,ManiKarthik,"['arunbasillal', 'love', 'google', 'translator', 'd', 'good', 'day', 'mate']"
237,4,1002,Mon May 11 03:17:54 UTC 2009,kindle2,jhall515,"['reading', 'new', 'kindle2']"
238,4,1003,Mon May 11 03:18:59 UTC 2009,kindle2,HappyWino,"['kindle2', 'came', 'love']"
239,4,1004,Mon May 11 03:21:50 UTC 2009,kindle2,Teaguem2005,"['loving', 'new', 'kindle2', 'named', 'kendra', 'case', 'u', 'wondering', 'cookbook', 'tool', 'cuz', 'tells', 'u', 'tricks', 'best', 'gift', 'evr']"
240,0,1005,Mon May 11 03:22:24 UTC 2009,aig,dailysourcedev,"['real', 'aig', 'scandal', 'httpbitlyb82px']"
241,2,1006,Mon May 11 03:27:20 UTC 2009,twitter,gandhirama,"['twitter', 'aprs', 'apps']"
242,2,1007,Mon May 11 03:27:58 UTC 2009,twitter,delpop,"['45', 'pros', 'following', 'twitter', 'httpisgdsmbz']"
243,4,1008,Mon May 11 03:29:01 UTC 2009,obama,lingbellbell,"['obama', 'quite', 'good', 'comedian', 'check', 'out', 'dinner', 'speech', 'cnn', 'very', 'funny', 'jokes']"
244,4,1009,Mon May 11 03:29:38 UTC 2009,obama,motsandco,"['barack', 'obama', 'shows', 'funny', 'side', 'gtgt', 'httptriml0gy', 'great', 'speech']"
245,4,1010,Mon May 11 03:29:41 UTC 2009,obama,mickou,"['guy', 'barack', 'obama', 'shows', 'funny', 'side', 'gtgt', 'httptriml0gy']"
246,4,1011,Mon May 11 03:32:35 UTC 2009,obama,meggentile,"['obamas', 'speech', 'pretty', 'awesome', 'last', 'night', 'httpbitlyimxum']"
247,4,1012,Mon May 11 03:33:05 UTC 2009,obama,failness,"['reading', 'bill', 'clinton', 'fail', 'obama', 'win', 'httptinyurlcompcyxj7']"
248,4,1013,Mon May 11 03:33:43 UTC 2009,obama,kledy,"['obama', 'more', 'popular', 'arabs', 'survey', 'president', 'barack', 'obamas', 'popularity', 'leading', 'arab', 'countries', 'httptinyurlcomprlvqu']"
249,4,1014,Mon May 11 03:34:04 UTC 2009,obama,LaurelEdelstein,"['obamas', 'jokes', 'haha', 'watch', 'bit', 'dinner', 'speech', 'last', 'night', 'im', 'love', 'mr', 'president']"
250,0,1015,Mon May 11 05:19:58 UTC 2009,lebron,chelseabigass,"['lebron', 'james', 'car', 'accident', 'guessjust', 'heard', 'evening', 'newswow', 'cant', 'believe', 'itwill', 'ok', 'httptwtadcom69750']"
251,4,1016,Mon May 11 05:20:22 UTC 2009,lebron,Smitty478,"['best', 'playoffs', 'years', 'oh', 'yea', 'lebron', 'melo', 'finals']"
252,4,1017,Mon May 11 05:20:41 UTC 2009,lebron,PurpleGorillaZz,"['khalid0456', 'lebron', 'best']"
253,4,1018,Mon May 11 05:20:48 UTC 2009,lebron,MsStacha,"['the_real_usher', 'lebron', 'cool', 'personalityhe', 'good', 'character']"
254,4,1019,Mon May 11 05:21:25 UTC 2009,lebron,undefeated310,"['watching', 'lebron', 'highlights', 'damn', 'niggas', 'good']"
255,4,1020,Mon May 11 05:21:57 UTC 2009,lebron,BI_POLAROID,"['lou911', 'lebron', 'murdering', 'shit']"
256,4,1021,Mon May 11 05:22:06 UTC 2009,lebron,IAmNoeAngel,"['uscsports21', 'lebron', 'monsta', '24', 'smh', 'world', 'aint', 'ready']"
257,4,1022,Mon May 11 05:22:26 UTC 2009,lebron,ksmedia,"['cthagod', 'lebron', 'done', 'nba', 'probably', 'greater', 'kobe', 'u', 'kobe', 'good', 'alot', 'good', 'players']"
258,4,1023,Mon May 11 05:22:40 UTC 2009,lebron,PrEttIBoIGaRy,"['kobe', 'good', 'bt', 'lebron', 'vote']"
259,0,1024,Mon May 11 05:22:51 UTC 2009,lebron,kellan38,"['kobe', 'best', 'world', 'lebron']"
260,4,1025,Mon May 11 05:52:44 UTC 2009,world cup,jsincere150,"['asherroth', 'world', 'cup', '2010', 'access', 'damn', 'thats', 'good', 'look']"
261,4,1026,Mon May 11 05:53:33 UTC 2009,world cup 2010,biren,"['bought', 'tickets', '2010', 'fifa', 'world', 'cup', 'south', 'africa', 'going', 'great', 'summer', 'httpbitly9gezi']"
262,2,1031,Mon May 11 19:49:06 UTC 2009,fred wilson,DoAndroidsDream,"['share', 'disruptionfred', 'wilsons', 'slides', 'talk', 'google', 'hq', 'httpbitlybo8pg']"
263,0,2010,Thu May 14 02:58:11 UTC 2009,"""booz allen""",Moc5085,"['go', 'booz', 'allen', 'hamilton', '2hr', 'meeting', 'go', 'home']"
264,4,2011,Thu May 14 03:41:01 UTC 2009,indian election,citizenofindia,"['great', 'indian', 'tamasha', 'truly', 'unfold', '16', 'result', 'day', 'indian', 'general', 'election']"
265,4,2012,Thu May 14 05:23:32 UTC 2009,kindle2,Melonze,"['crlane', 'kindle2', 'ive', 'seen', 'pictures', 'dx', 'havent', 'seen', 'person', 'love', 'kindle', 'im', 'everyday']"
266,4,2013,Thu May 14 05:24:33 UTC 2009,kindle2,SPReviews,"['criticalpath', 'such', 'awesome', 'idea', 'continual', 'learning', 'program', 'kindle2', 'httpbitly1zlff']"
267,2,2014,Thu May 14 05:25:08 UTC 2009,40d,ha_nobita,"['ok', 'nothing', 'thinking', '40d']"
268,4,2015,Thu May 14 05:26:03 UTC 2009,40d,Jen2Squared,"['faithbabywear', 'ooooh', 'model', 'getting', '40d', 'love', 'love', 'love', 'love']"
269,4,2018,Fri May 15 06:45:54 UTC 2009,india election,__new,"['times', 'india', 'wonder', 'indias', 'election', 'httpbitlyp7u1h']"
270,4,2080,Sat May 16 16:18:47 UTC 2009,google,BillVick,"['httpisgdaruj', 'good', 'video', 'google', 'using', 'search', 'options']"
271,0,2083,Sat May 16 22:42:21 UTC 2009,itchy,xmikeflhxcx,"['ambcharlesfield', 'lol', 'ah', 'skin', 'itchy', 'damn', 'lawnmowing']"
272,0,2084,Sat May 16 22:42:40 UTC 2009,itchy,Timl9068,"['itchy', 'back', 'dont', 'ya', 'hate']"
273,4,2085,Sat May 16 23:48:10 UTC 2009,stanford,PassionModel,"['stanford', 'charity', 'fashion', 'show', 'top', 'draw', 'httpcligsnenuah']"
274,4,2086,Sat May 16 23:48:38 UTC 2009,stanford,TechUpdater,"['stanford', 'universitys', 'facebook', 'profile', 'one', 'popular', 'official', 'university', 'pages', 'httptinyurlcomp5b3fl']"
275,4,2087,Sat May 16 23:58:44 UTC 2009,lyx,robotickilldozr,"['lyx', 'cool']"
276,4,2093,Sun May 17 15:04:50 UTC 2009,Danny Gokey,TheDALiSiA,"['sooo', 'dissapointed', 'sent', 'danny', 'gokey', 'home', 'still', 'rock', 'danny', 'hometown', 'hero', 'yeah', 'milrockee']"
277,4,2094,Sun May 17 15:04:55 UTC 2009,Danny Gokey,fashion_retweet,"['rt', 'passionmodel', 'american', 'idol', 'fashion', 'adam', 'lambert', 'tones', 'down', 'danny', 'gokey', 'cute', 'httpcligs7jwshv']"
278,4,2095,Sun May 17 15:05:07 UTC 2009,Danny Gokey,angelkim17,"['dannygokey', 'love', 'danny', 'gokey']"
279,2,2096,Sun May 17 15:10:58 UTC 2009,gm,download11,"['rt', 'justindavey', 'rt', 'tweetmeme', 'gm', 'onstar', 'now', 'instantly', 'sends', 'accident', 'location', 'coordinates', '911', 'gps', 'obsessed', 'httpbitly16szl1']"
280,0,2097,Sun May 17 17:27:54 UTC 2009,sleep,nichole17,"['tired', 'didnt', 'sleep', 'well', 'last', 'night']"
281,0,2098,Sun May 17 17:29:05 UTC 2009,san francisco,xstaylor,"['boarding', 'plane', 'san', 'francisco', '1', 'hour', '6', 'hr', 'flight', 'blech']"
282,0,2099,Sun May 17 17:29:41 UTC 2009,san francisco,miwahh,"['bonjour', 'san', 'francisco', 'back', 'hurts', 'last', 'night']"
283,2,2100,Sun May 17 17:30:03 UTC 2009,san francisco,bKnapp,"['breakers', 'san', 'francisco', 'ca', 'httplooptus4v88bwt']"
284,2,2101,Sun May 17 17:30:25 UTC 2009,san francisco,rayceja,"['heading', 'san', 'francisco']"
285,4,2102,Sun May 17 17:30:48 UTC 2009,san francisco,deepikaC,"['best', 'girl', 'few', 'more', 'hours', 'san', 'francisco', 'mmmmmfamily', 'wonderful']"
286,0,2103,Sun May 17 17:31:44 UTC 2009,aig,kaaslaw,"['f', 'up', 'big', 'go', 'home', 'aig']"
287,4,2104,Sun May 17 17:34:55 UTC 2009,star trek,Pgobb,"['went', 'see', 'star', 'trek', 'movie', 'last', 'night', 'very', 'satisfying']"
288,4,2105,Sun May 17 17:35:23 UTC 2009,star trek,qrboy85,"['cant', 'wait', 'going', 'see', 'star', 'trek', 'tonight']"
289,4,2106,Sun May 17 17:35:58 UTC 2009,star trek,adamrisser,"['star', 'trek', 'good', 'everyone']"
290,4,2107,Mon May 18 01:13:21 UTC 2009,Malcolm Gladwell,GoodPhoenix,"['loving', 'new', 'malcolm', 'gladwell', 'book', 'outliers']"
291,4,2108,Mon May 18 01:13:42 UTC 2009,Malcolm Gladwell,silentcarto,"['highly', 'recommend', 'malcolm', 'gladwells', 'tipping', 'point', 'next', 'audiobook', 'probably', 'one', 'well']"
292,0,2109,Mon May 18 01:14:02 UTC 2009,Malcolm Gladwell,kerrrrrr,"['malcolm', 'gladwell', 'genius', 'tricking', 'people', 'realizing', 'hes', 'fucking', 'idiot']"
293,0,2110,Mon May 18 01:14:35 UTC 2009,Malcolm Gladwell,bling_crosby,"['sportsguy33', 'hey', 'offense', 'malcolm', 'gladwell', 'pretenious', 'annoying', 'cunt', 'brings', 'down', 'cant', 'read', 'shit']"
294,4,2111,Mon May 18 01:15:31 UTC 2009,Malcolm Gladwell,ripplemdk,"['rt', 'clashmore', 'httpbitlysoyv7', 'great', 'article', 'malcolm', 'gladwell']"
295,4,2112,Mon May 18 01:16:10 UTC 2009,Malcolm Gladwell,drewlew34,"['seriously', 'underestimated', 'malcolm', 'gladwell', 'want', 'meet', 'dude']"
296,0,2113,Mon May 18 01:21:12 UTC 2009,comcast,MrsGinobili,"['hate', 'comcast', 'right', 'now', 'everything', 'down', 'cable', 'internet', 'amp', 'phoneughh']"
297,0,2114,Mon May 18 01:22:40 UTC 2009,comcast,stormygirl223,"['comcast', 'sucks']"
298,0,2115,Mon May 18 01:23:00 UTC 2009,comcast,theZoctor,"['day', 'never', 'deal', 'comcast', 'again', 'rank', 'one', 'best', 'days', 'life']"
299,0,2116,Mon May 18 01:23:30 UTC 2009,comcast,motkeps,"['dommm', 'comcast', 'fail', 'again']"
300,2,2117,Mon May 18 03:10:34 UTC 2009,"""twitter api""",YouAnswer,"['use', 'twitter', 'api', 'httpbitly4vbhh']"
301,0,2118,Mon May 18 03:10:52 UTC 2009,"""twitter api""",marekdsi,"['curses', 'twitter', 'api', 'limit']"
302,0,2119,Mon May 18 03:11:27 UTC 2009,"""twitter api""",mikecane,"['now', 'see', 'dave', 'winer', 'screams', 'lack', 'twitter', 'api', 'limitations', 'access', 'throttles']"
303,2,2120,Mon May 18 03:11:50 UTC 2009,"""twitter api""",trivektor,"['testing', 'twitter', 'api']"
304,0,2121,Mon May 18 03:12:09 UTC 2009,"""twitter api""",rdoc420,"['arg', 'twitter', 'api', 'making', 'crazy']"
305,2,2122,Mon May 18 03:12:23 UTC 2009,"""twitter api""",Hot_Tweets,"['testing', 'twitter', 'api', 'remote', 'update']"
306,4,2137,Tue May 19 16:20:40 UTC 2009,wolfram alpha,jeffswhite,"['im', 'really', 'loving', 'new', 'search', 'site', 'wolframalpha', 'makes', 'google', 'seem', 'quaint', 'httpwww72wolframalphacom']"
307,0,2138,Tue May 19 16:21:05 UTC 2009,wolfram alpha,marriop,"['wolfram', 'alpha', 'sucks', 'even', 'researchers', 'information', 'provided', 'less', 'google', 'wikipedia', 'totally', 'useless']"
308,4,2139,Wed May 20 02:37:18 UTC 2009,nike,kewpiezmom,"['nike', 'factory']"
309,4,2140,Wed May 20 02:38:17 UTC 2009,nike,Chet_Lemon,"['new', 'nike', 'muppet', 'commercials', 'pretty', 'cute', 'live', 'together', 'again']"
310,2,2141,Wed May 20 02:38:28 UTC 2009,nike,sneakerfiles,"['new', 'blog', 'post', 'nike', 'zoom', 'lebron', 'soldier', '3', 'iii', 'white', 'black', 'teal', 'httpbitlyrouus']"
311,2,2142,Wed May 20 02:38:47 UTC 2009,nike,nikeblog,"['new', 'blog', 'post', 'nike', 'trainer', '1', 'httpbitly394bp']"
312,0,2143,Wed May 20 02:39:22 UTC 2009,nike,laurenornot,"['fraggle312', 'oh', 'those', 'awesome', 'wish', 'werent', 'owned', 'nike']"
313,4,2158,Sat May 23 04:23:54 UTC 2009,shoreline amphitheatre,julieules,"['tonyhawk', 'httptwitpiccom5c7uj', 'awesome', 'seeing', 'show', 'friday', 'shoreline', 'amphitheatre', 'never', 'seen', 'nin', 'before', 'cant', 'wait']"
314,0,2159,Sat May 23 20:43:16 UTC 2009,weka,gux_kung,"['arhh', 'weka', 'bug', 'spent', 'two', 'hours', 'find', 'out', 'crappy']"
315,4,2160,Sun May 24 16:18:46 UTC 2009,50d,GrfxGuru,"['mitzs', 'hey', 'bud', 'np', 'love', '50d', 'although', 'id', 'love', '5d', 'mkii', 'more']"
316,4,2161,Sun May 24 16:18:54 UTC 2009,50d,joelgoodman,"['jonduenas', 'robynlyn', '50d', 'office', 'd']"
317,4,2162,Sun May 24 16:19:00 UTC 2009,50d,trevorcgibson,"['picked', 'up', 'new', 'canon', '50dits', 'beautiful', 'prepare', 'seriously', 'awesome', 'photography']"
318,4,2163,Sun May 24 16:19:03 UTC 2009,50d,ashpeckham,"['new', 'toy', 'canon', '50d', 'love', 'love', 'love']"
319,4,2164,Sun May 24 20:48:13 UTC 2009,lambda calculus,davidivins,"['learning', 'lambda', 'calculus']"
